,title,videoId,viewCount,likeCount,dislikeCount,commentCount,videoDuration,Date
23,"by_by_sy_trndynG | #trmb y`yd tGryd fydywht ""m`dy@ llmslmyn""...m qS@ hdhh lfydywht?",2JhjK-WGD30,13578,133,16,4,PT5M42S,2017-11-29T17:52:28.000Z
24,BBC Arabic - Frank Gardner Arabic Interview on Qatar & UK - 29 October 2014,d7AgMH_q_-I,8014,27,1,5,PT17M11S,2014-11-05T15:11:29.000Z
25,BBC Arabic TV & Radio Music 2008 - Dave Hewson,rBWhryhe9mI,37871,210,11,17,PT5M5S,2017-04-19T21:14:15.000Z
26,by_by_sy_trndynG | jywsh wHmy@ stthny'y@ l #trmb 'thn zyrth #lndn...t`rfw `l~ mwkbh,UZIcuZp6Gm8,74467,1448,65,364,PT4M50S,2018-07-13T16:20:15.000Z
27,by_by_sy_trndynG | nt`rf `l~ lqS@ wr fydyw ltlw@ swr@ #lftH@ `l~ wq` mwsyq~ wlTbwl fy #mSr,JtB-wqOiAVY,21392,171,78,231,PT6M51S,2018-07-18T16:24:12.000Z
28,How BAE sold cyber-surveillance tools to Arab states - BBC News,u7eT-FboQIk,44240,524,67,113,PT7M12S,2017-06-20T07:53:31.000Z
29,btwqyt mSr : lq m` 'Hd l`mlyn blmrkb lsyHy@ fy mHfZ@ lbHr l'Hmr,weBdcCB2Hq4,3366,51,10,11,PT13M32S,2018-07-22T15:03:28.000Z
30,How Muslim WOMEN Really Live In DUBAI - Saudi Arabia - news bbc nbc cnn  READ DESCRIPTION BELOW ,LBSZIMKLwrQ,1370426,3045,1237,1478,PT5M56S,2016-09-15T00:06:12.000Z
31,by_by_sy_trndynG | lmdh '`T~ #bwtyn kr@ qdm l #trmb 'thn mHdththm fy fnlnd?,tVz8myLK-cs,48014,318,50,118,PT4M28S,2018-07-17T16:31:46.000Z
32,by_by_sy_trndynG| lmshj`wn lmSrywn wkhsr@ 'khr~ fy #k's_l`lm,63o6Mz2tGtk,39885,402,45,320,PT5M14S,2018-06-20T16:01:30.000Z
33,ARAB UPRISING: HAVE YEMENI WOMEN BENEFITED? BBC NEWS,kMR6DQz7kyo,11118,19,5,20,PT4M6S,2013-12-18T18:50:56.000Z
34,by_by_sy_trndynG | mqtl bTl kml 'jsm swdny fy #qTr ythyr ltsw'lt,QOmbqiHgRNk,281782,1823,197,1658,PT4M10S,2018-07-09T15:56:18.000Z
35,by_by_sy_trndynG | ll`b #bw_tryk@ w ljdl bsh'n 'zm@ lndy #l'hly fy #mSr,PppIL-BHzII,175330,1746,127,442,PT6M14S,2018-05-28T15:47:33.000Z
36,BBC Arabic Live  lbth lmbshr ltlfzywn by by sy `rby,LDlZsrvhli4,6540,21,6,0,PT11M59S,2018-02-09T19:52:37.000Z
37,by_by_sy_ trndynG | Swr jdyd@ mn dkhl mnzl #`l~_`bdllh_SlH,VjyGxtaXz5s,46656,206,46,50,PT6M59S,2017-12-05T16:47:38.000Z
38,BBC Arabic Launch,vwxXLZcCTb4,46175,71,4,7,PT7M16S,2008-03-12T08:45:03.000Z
39,`mr lbshyr fy lq khS m` by by sy,KhbL9IlRY90,23445,78,29,38,PT9M32S,2016-04-08T10:52:09.000Z
40,by_by_sy_trndynG |#ryD_mHrz ySTHb mh ltwqy` Sfqth ljdyd@ m` #mnshstr_syty,35NCSMuqXH8,69657,1269,29,375,PT4M34S,2018-07-12T16:06:20.000Z
41,by_by_sy_trndynG:  m`rk@ dmwy@ byn qbyl@ lshwbk@ wbny Skhr fy #l'rdn tsh`l lmnSt,weqkH89Ln1E,825203,3756,1045,1909,PT4M14S,2018-05-08T16:42:20.000Z
42,by_by_sy_trndynG | #Hmlh_`wnw_lbrlmnyyn llskhry@ mn m`sht '`D #lbrlmn fy #lmGrb,_iMscr6RuNo,27012,372,4,77,PT4M30S,2018-07-19T16:27:15.000Z
43,by_by_sy_trndynG | shhdt jm`y@ mzwr@ mn #mSr llrGbyn fy #lkwyt,ljRXBhNrgT4,8338,112,16,77,PT8M46S,2018-07-19T16:26:02.000Z
44,Saudi king ousts nephew for son - BBC News,OmLXADnrCvg,199843,473,157,314,PT7M50S,2017-06-21T16:17:41.000Z
45,by_by_sy_trndynG | twSl Htjjt #l`rq wtf`l tHt hshtG #thwr@_ljy`,EIkzs37eiJo,22954,460,22,229,PT6M40S,2018-07-16T16:18:31.000Z
46,by_by_sy_trndynG | m Hqyq@ lmshjr@ byn #wzyr@_lsyH@ wqy'd Ty'r@ fy #twns,FrAy0jVnVVQ,27401,412,26,62,PT4M41S,2018-06-28T16:49:03.000Z
47,by_by_sy_trndynG | #mynf`sh_ttrshH_`shn...mSrywn ythkmwn `l~ lntkhbt lry'sy@ wtTwrt lmrshHyn #mSr,bWTEIjjdpHI,6740,93,11,37,PT8M30S,2018-01-24T17:23:19.000Z
48,#by_by_sy_trndynG: rb` mlywn tGryd@ tnqsh 'zm@ lnjm #mHmd_SlH m` ltHd lmSry,shMk7mjVa28,57579,705,35,108,PT5M58S,2018-04-30T16:14:03.000Z
49,by_by_sy_trndynG | lG mbr@ llfryq l'rjntyny lkr@ lqdm Dd #sry'yl,evGiHMZLra8,27937,493,20,102,PT4M39S,2018-06-06T16:25:08.000Z
0,BBC Arabic Live - lbth lmbshr ltlfzywn by by sy `rby,HxI2TxhhS9A,7625554,0,0,0,PT0S,2017-11-15T17:19:26.000Z
1,BBC Arabic TV - News - 081217,FDMffQuDOhY,30880,92,8,0,PT2M33S,2017-08-14T14:47:21.000Z
2,frns 24 lbth lmbshr - l'khbr ldwly@ `l~ mdr ls`@,pKwwbY_g2Ac,8944165,14725,2941,48,PT0S,2018-02-08T03:30:58.000Z
3,Al Jazeera Arabic Live Stream HD- lbth lHy lqn@ ljzyr@ lkhbry@ bjwd@ `ly@,ySWcW3OJ_3k,5391855,0,0,76,PT0S,2018-06-18T10:32:43.000Z
4,"by_by_sy_trndynG |  "" mkny lys fy lmTbkh"" sh`r Hml@ #ljzy'r lltDmn m` #rym DHy@ l`td",kzsANGsd_DY,10919,136,83,724,PT6M14S,2018-06-12T16:12:04.000Z
5,by_by_sy_trndynG | #`dnn_'wktr ld`y@ lslmy wnsw'h lrqSt fy qbD@ lshrT@ fy #trky,qsMpwPvU4Fc,477578,4345,728,1864,PT8M2S,2018-07-12T15:56:27.000Z
6,BBC Arabic mwjz 'khbr by by sy dly mHmd Dalia Mohamed,5Vx39ptbyAI,30489,68,11,1,PT7M35S,2012-08-09T23:45:25.000Z
7,"BBC Arabic News /by by sy l`rby lkhbr lywmy  April 06, 2018",vSlEZ94Curw,86,0,0,0,PT5M37S,2018-04-06T03:32:34.000Z
8,BBC Arabic New Countdown,RIzbQGcGb8A,19774,63,4,4,PT1M,2016-01-29T18:55:43.000Z
9,by by sy `rby tzwr mHfl lmswny@ fy bryTny,1_p29eVZq40,357853,4226,1008,1279,PT8M47S,2018-03-13T14:14:25.000Z
10,by_by_sy_trndynG | jywsh wHmy@ stthny'y@ l #trmb 'thn zyrth #lndn...t`rfw `l~ mwkbh,UZIcuZp6Gm8,74467,1448,65,364,PT4M50S,2018-07-13T16:20:15.000Z
11,Al Jazeera English | Live,9ChwJp-TFeM,1622797,3757,654,22,PT0S,2018-07-02T16:36:42.000Z
12,BBC Arabic Radio documentary: Arab Asylum Seekers in UK,VRhh2idGzqg,42976,92,15,7,PT23M44S,2011-06-03T14:26:51.000Z
13,BBC Arabic Countdown,VGfm91zdabE,29121,79,11,9,PT1M10S,2016-10-18T01:19:19.000Z
14,by_by_sy_trndynG | t`rfw kyf ytm  #nqdh_'Tfl_lkhf fy #tylnd,bAx6TOayhps,103849,976,59,220,PT3M56S,2018-07-09T15:55:04.000Z
15,Five things about Saudi Arabia's Crown Prince Mohammed bin Salman - BBC News,LEnLpsFcnPc,429084,2521,520,1053,PT3M18S,2017-11-08T14:54:59.000Z
16,BBC Arabic mwsyq~ shr@ 2016,pDgMO9vHcnw,59000,213,18,25,PT1M2S,2016-02-02T14:00:48.000Z
17,by_by_sy_trndynG | #frns tHSl `l~ lk's wmwqf Tryf@ khll nhy'y #k's_l`lm,EfzBJ6jaJVg,150321,1605,133,408,PT4M46S,2018-07-16T16:22:29.000Z
18,[2009-2012] [Countdown] BBC Arabi by by sy `rby - fSl l~ l'khbr,ahZDh2PrVHs,130158,265,19,27,PT1M3S,2010-06-24T00:46:27.000Z
19,mwsyq~ qn@ BBC ARABIC,V2-VjB2zKuQ,7260,67,5,6,PT1M5S,2017-08-29T13:32:13.000Z
20,BBC News - BBC Arabic style,REzgPeTqFZA,24037,55,4,1,PT1M31S,2008-07-08T19:33:21.000Z
21,BBC Arabic TV 2014 03 11 19 06 04,wYxpBbA399c,1012,5,0,0,PT51M57S,2014-05-29T13:00:04.000Z
22,BBC Arabic TV & Radio Music 2008 - Dave Hewson,rBWhryhe9mI,37871,210,11,17,PT5M5S,2017-04-19T21:14:15.000Z
23,qn@ bbc l`rby@- ysrlhwr~-lry'ysy@ - BBC Arabic-shhd lbth lmbshr ltlfzywn by by sy-'khbr lshrq ,5YWKW5fm-5s,8742,6,14,0,PT5M,2017-06-23T17:16:26.000Z
24,hl  'Sbt ls`wdy@ 'm 'khT't fy systh fy lymn? brnmj nqT@ Hwr,c7blZPmbmEY,53862,253,93,174,PT51M35S,2017-10-02T11:44:45.000Z
25,BBC Arabic Mock Countdown,03eybYIRVZQ,31527,56,1,16,PT1M,2008-04-26T08:37:54.000Z
26,Saudi Arabia's House of Cards - BBC News,-KZJXBgnFl0,47976,507,164,126,PT3M48S,2017-12-04T12:07:14.000Z
27,mn rshyf hyy'@ ldh`@ lbryTny@ BBC Arabic,IjqCAoa7S1s,67868,323,19,31,PT29M23S,2014-08-20T17:35:22.000Z
28,"lfylm lwthy'qy ""'slH@ lmrqb@ lshml@""",qV8IcI58iHM,175890,1526,311,299,PT46M32S,2017-06-30T17:37:36.000Z
29,BBC Arabic Intro,pO6mBsSZ8lc,12112,34,1,3,PT1M6S,2015-05-23T23:21:54.000Z
30,Saudi Arabia and Iran: Will they go to war?  - BBC News,-Fd2ooTMvkw,260352,1630,253,1510,PT3M22S,2017-11-13T10:41:44.000Z
31,Inside Saudi Arabia: On front line of war with Yemen - BBC News,_rZzdSBYmZY,154754,361,222,219,PT3M17S,2016-12-09T07:09:53.000Z
32,How BAE sold cyber-surveillance tools to Arab states - BBC News,u7eT-FboQIk,44240,524,67,113,PT7M12S,2017-06-20T07:53:31.000Z
33,BBC Arabic Egypt,k0KqynuPnpw,5544,7,0,8,PT3M1S,2013-07-03T08:10:43.000Z
34,Panel Discussion | BBC News Coverage of the Arab World | Michigan Radio | NPR,hFWBd39tLTQ,9873,8,2,1,PT1H27M28S,2010-06-09T15:58:36.000Z
35,by_by_sy_trndynG | jdl fy #l'rdn b`d ntshr fydyw lbrlmny@ tnshGl bll`b bjwlh 'thn klm@ lry'ys,0AXihsS16ww,108685,809,93,306,PT3M42S,2018-07-10T15:50:46.000Z
36,by_by_sy_trndynG | mqtl bTl kml 'jsm swdny fy #qTr ythyr ltsw'lt,QOmbqiHgRNk,281782,1823,197,1658,PT4M10S,2018-07-09T15:56:18.000Z
37,`n qrb: lsHr ldhy srq lbnk,q7KbHmBd2dg,1012112,4477,959,822,PT52M54S,2018-02-27T20:00:02.000Z
38,qn@ lHdth  - lbth lmbshr,sL8mxVNAn1g,3694875,9638,1824,49,PT0S,2018-06-14T10:06:14.000Z
39,BBC Arabic Live  lbth lmbshr ltlfzywn by by sy `rby,LDlZsrvhli4,6540,21,6,0,PT11M59S,2018-02-09T19:52:37.000Z
40,BBC Arabic Launch Ident & News Titles 2008,UlYJVHrmQrw,68473,156,5,22,PT45S,2009-08-16T22:30:55.000Z
41,Inside Saudi Arabia's anti-corruption campaign - BBC News,9xveYgu8gmc,40444,243,50,97,PT4M2S,2018-01-26T08:24:45.000Z
42,Saudi women prepare to hit the road - BBC News,fi1Nvti-zHM,34324,434,107,391,PT1M32S,2018-05-17T08:24:57.000Z
43,by_by_sy_trndynG |#ryD_mHrz ySTHb mh ltwqy` Sfqth ljdyd@ m` #mnshstr_syty,35NCSMuqXH8,69658,1269,29,375,PT4M34S,2018-07-12T16:06:20.000Z
44,Could Saudi Arabia be the next Dubai? - BBC Newsnight,CUfDMCZhWF8,313419,1880,501,0,PT10M36S,2017-10-27T14:49:50.000Z
45,by_by_sy_trndynG | zwj #m`z_ms`wd mn lfnn@ #shyry_`dl fy #mSr,LnvbC4zdolM,198558,1101,198,571,PT2M7S,2018-07-13T16:13:11.000Z
46,by_by_sy_trndynG: kyf skhr lmSrywn mn 'wtwbys lmntkhb lwTny? #mSr #lmwndyl,BeatJ9UR_u4,856970,8371,1569,2173,PT3M37S,2018-05-30T16:12:39.000Z
47,by_by_sy_trndynG: jzy'ry yt`r~ fwq syrth Htjj `l~ sHb rkhS@ lqyd@  #ljzy'r,Na6x4Ybn0qU,1060940,3139,1853,1786,PT2M44S,2018-04-17T15:53:21.000Z
48,BBC Arabic TV meets David Lowe?,fyo0RAkDIR8,12114,39,1,7,PT3M28S,2009-01-12T11:40:15.000Z
49,by_by_sy_trndynG | t`rfw `l~ qnwn ll`b lnZyf ldhy 'khrj #lsnGl w 'hl #lybn fy lmwndyl,XpAoRgydYYo,35995,572,36,147,PT4M6S,2018-06-29T16:31:08.000Z
0,"""bl qywd"" m` lsysy lswdny lmkhDrm lSdq lmhdy",tDkfxuwIEPo,3688,83,11,29,PT27M36S,2018-07-22T22:30:00.000Z
1,"mdh y`ny qrr sry'yl qnwn ""yhwdy@ ldwl@""?",gXWy9IS0w1c,665,10,3,0,PT51M33S,2018-07-23T11:59:06.000Z
2,mlHdwn `ks ltyr,6UT9hV0N6HA,877,24,16,81,PT52M12S,2018-07-23T08:38:10.000Z
3,BBC Arabic Radio documentary: Arab Asylum Seekers in UK,VRhh2idGzqg,42976,92,15,7,PT23M44S,2011-06-03T14:26:51.000Z
4,mlyrt mSr lmnhwb@ - fylm wthy'qy,sA0mOBVvoG8,84773,794,52,54,PT56M15S,2012-09-06T10:40:57.000Z
5,BBC Arabic TV 2014 03 11 19 06 04,wYxpBbA399c,1012,5,0,0,PT51M57S,2014-05-29T13:00:04.000Z
6,"lfylm lwthy'qy ""'slH@ lmrqb@ lshml@""",qV8IcI58iHM,175890,1526,311,299,PT46M32S,2017-06-30T17:37:36.000Z
7,l'myn l`m lltnZym ldwly ljm`@ lkhwn lmslmyn brhym mnyr fy lmshhd,zNPOewRzLjQ,12706,80,32,19,PT40M12S,2017-05-15T11:37:57.000Z
8,l`lmy bsm ywsf fy lmshhd,6r5f0GfvWac,217579,1727,183,202,PT40M1S,2016-08-23T12:53:05.000Z
9,by by sy `rby: Hlq@ dnyn (176): shbbun byn ltTrf wl`tdl,TBeCfB4AhGY,1916,29,8,6,PT51M35S,2018-01-02T08:26:25.000Z
10,lfylm lwthy'qy: lhrwb mn 'wrwb,48WYgNiL1jk,135371,1731,241,1051,PT23M29S,2018-05-30T09:48:22.000Z
11,lslsl@ lwthy'qy@ fr`n@ mSr lm`Srwn: nSr,YvZ_ngOvsgk,654214,3572,424,560,PT57M38S,2016-01-26T16:47:23.000Z
12,Sheikh Mohammed (FULL) exclusive interview - BBC NEWS,MeDb2nU9jKU,3053190,16579,1546,3270,PT24M3S,2014-01-17T10:05:45.000Z
13,lfylm lwthy'qy: lkhlyl - byn lmstwTnyn,0i_Q55zC6jE,5700,39,40,36,PT52M5S,2018-07-10T20:51:32.000Z
14,lfylm lwthy'qy: HSr mk@,hXDQSsLx8qQ,1339967,9001,2354,2338,PT1H,2017-07-11T18:44:58.000Z
15,hl  'Sbt ls`wdy@ 'm 'khT't fy systh fy lymn? brnmj nqT@ Hwr,c7blZPmbmEY,53862,253,93,174,PT51M35S,2017-10-02T11:44:45.000Z
16,by by sy `rby: Hlq@ dnyn (182): mn nHn?,3nqLt1AUM54,34842,213,97,571,PT52M28S,2018-02-12T09:23:46.000Z
17,`n qrb: lsHr ldhy srq lbnk,q7KbHmBd2dg,1012112,4477,959,822,PT52M54S,2018-02-27T20:00:02.000Z
18,wthy'qy by by sy `n qrb: .jyrny '`dy'y,ndX-pjpy08M,22361,79,28,24,PT53M56S,2013-01-23T18:56:06.000Z
19,mn rshyf hyy'@ ldh`@ lbryTny@ BBC Arabic,IjqCAoa7S1s,67868,323,19,31,PT29M23S,2014-08-20T17:35:22.000Z
20,kyf Zhr l'ltrs l'wl mr@ fy mSr wl~ 'yn nthw?,0CzMw8pLN-8,69934,1409,51,96,PT26M5S,2017-05-05T15:40:05.000Z
21,lmshhd m` lny'b@ hnd lfyz mn l'rdn,iKJs_a2hm6U,8179,64,14,18,PT41M29S,2018-05-07T11:46:27.000Z
22,Egypt's Stolen Billions - BBC Arabic,QJgH41lALxc,61638,226,10,30,PT54M40S,2012-11-06T20:30:39.000Z
23,Panel Discussion | BBC News Coverage of the Arab World | Michigan Radio | NPR,hFWBd39tLTQ,9873,8,2,1,PT1H27M28S,2010-06-09T15:58:36.000Z
24,Rise Of The Houthis - Full Documentary,Y7HQRyJDTPo,235919,799,132,398,PT43M9S,2015-04-07T12:56:22.000Z
25,by by sy `rby: Hlq@ dnyn (175): qD@un lSwn lHryt?,Efa8mGPZDz8,1051,21,2,4,PT52M23S,2017-12-27T07:56:56.000Z
26,wthy'qy `n qrb: l`ml lSlH l`dw,3d4hGFm4Wmk,6698,50,4,2,PT25M46S,2018-04-04T16:52:55.000Z
27,"""ftn@ `l~ Dff djl@""",6AEhg8kaaWw,38443,781,48,252,PT56M10S,2018-03-27T18:46:08.000Z
28,by by sy `rby: lmshhd: lq m` mrwn Hmdh,xug6WrTIViU,11817,28,9,0,PT29M59S,2014-05-12T14:46:39.000Z
29,BBC Arabic Festival Awards 2017,_fn8BoKKjfE,1665,28,3,2,PT52M7S,2017-06-19T12:47:20.000Z
30,The Syrian refugees turning to sex to survive - BBC News,8ZqHUBkLv4E,2779197,8547,2759,3044,PT22M31S,2017-03-23T20:47:41.000Z
31,kyf shm mHmd SlH fy tGyyr nZr@ lbryTnyyn l~ lmjtm` l`rby wlmslm? nqT@ Hwr,5Gh6hK_W-MA,18246,332,16,53,PT51M23S,2018-04-29T11:30:16.000Z
32,lmshhd m` khld msh`l,zZOSuVBCty4,8461,109,30,52,PT40M48S,2018-05-25T09:12:23.000Z
33,by by sy trndynG: #mSr_l~_k's_l`lm w #z`TwT_ls`wdy@  w mwDy` 'khr~ tb`wn,WuKY8QO97Yo,8827,138,26,12,PT29M44S,2017-10-09T15:34:00.000Z
34,wthy'qyt by by sy `n qrb : swryt,JcHfi7EbaM8,20206,102,12,7,PT30M9S,2013-01-15T18:50:37.000Z
35,by by sy `rby Hdyth ls`@ lmrt wlkhwn,V96Z-v-eemM,10447,29,11,11,PT52M18S,2013-11-11T11:43:35.000Z
36,Zhr@ lkhtf lqsry bmSr - BBC `rby,amldwHir1TQ,11213,42,8,10,PT20M23S,2015-06-13T16:19:23.000Z
37,`bd lmn`m 'bw lftwH lby by sy: ltGyyr fy mSr hw `br lnDl lslmy,ckKETEpy4EU,15354,136,25,62,PT23M8S,2018-02-16T16:57:52.000Z
38,by by sy `rby - lmshhd : lq m` `bd lmn`m bw lftwH,MGX6E_Bs74w,6645,32,1,1,PT30M31S,2014-04-10T11:21:29.000Z
39,"""bl qywd"" m` ld`y@ lslmy lHbyb `ly ljfry",wGWkFPSIBs0,32248,674,64,211,PT25M58S,2018-01-07T23:30:00.000Z
40,lymn: hl yw'thr mqtl lSmd fy mjr~ lHrb? brnmj nqT@ Hwr,efO633og1V8,19719,138,50,0,PT51M32S,2018-04-26T14:44:26.000Z
41,by_by_sy_trndynG | Sr` jdyd fy #`dn wshr lmtb`yn `l~ #twytr wHtfln b`yd by by sy lthmnyn,KJ2rGA3MXoc,11764,141,20,10,PT29M49S,2018-01-29T15:36:25.000Z
42,BBC's Make Me a German (Arabic Sub) - Naafezah TP,juusOBSTVlI,2184,21,1,0,PT58M43S,2014-10-25T17:03:57.000Z
43,lfnn@ lmSry@ rj ljdwy fy lmshhd,MCv3BlKGit4,11688,97,9,22,PT41M13S,2016-12-06T16:36:22.000Z
44,lfylm lwthy'qy: Hdyth l`lwyyn,pJLVJnr3Dn4,689660,2767,1010,1685,PT43M12S,2015-05-20T15:38:32.000Z
45,"Radio Interview of Maya Kanun Player on BBC Xtra ,Arabic Podcast",FxnKqF8wc20,1307,7,1,0,PT21M5S,2012-06-20T15:00:42.000Z
46,mSr: kyf tqymwn wly@ lsysy l'wl~ wm 'brz tHdyt lthny@? brnmj nqT@ Hwr,qPyY1ojH2r4,3636,59,8,24,PT51M31S,2018-06-05T14:12:53.000Z
47,lmshhd m` Hsn lrf`y,2uWyLIcwnRM,2003,24,0,3,PT37M47S,2018-04-13T08:43:08.000Z
48,lfylm lwthy'qy: lHml lmHZwr fy lmrt,YJERNlNlZWA,118490,292,250,191,PT42M25S,2015-11-03T11:52:39.000Z
49,"""bl qywd "" m` ry'ys Hzb mSr lqwy@ d. `bd lmn`m bw lftwH",xbMMQJSA3nI,30264,223,48,44,PT25M21S,2017-04-23T18:30:01.000Z
0,by_by_sy_trndynG: qS@ `tql lnshT #lmSry #shdy_bw_zyd wHml@ #khlwh_tfls fy #mwrytny,84vDkqxiAE0,5789,86,11,7,PT29M39S,2018-05-08T15:35:44.000Z
1,"mdh y`ny qrr sry'yl qnwn ""yhwdy@ ldwl@""?",gXWy9IS0w1c,665,10,3,0,PT51M33S,2018-07-23T11:59:06.000Z
2,mlHdwn `ks ltyr,6UT9hV0N6HA,877,24,16,81,PT52M12S,2018-07-23T08:38:10.000Z
3,"""ftn@ `l~ Dff djl@""",6AEhg8kaaWw,38443,781,48,252,PT56M10S,2018-03-27T18:46:08.000Z
4,lfylm lwthy'qy: lkhlyl - byn lmstwTnyn,0i_Q55zC6jE,5700,39,40,36,PT52M5S,2018-07-10T20:51:32.000Z
5,`n qrb: lsHr ldhy srq lbnk,q7KbHmBd2dg,1012112,4477,959,822,PT52M54S,2018-02-27T20:00:02.000Z
6,lfylm lwthy'qy: lhrwb mn 'wrwb,48WYgNiL1jk,135371,1731,241,1051,PT23M29S,2018-05-30T09:48:22.000Z
7,Samir Al-Shaibani on BBC Arabic News 06/07/2014,xRg6xw3UERs,287,0,0,0,PT24M40S,2014-07-06T22:08:56.000Z
8,"""bl qywd"" m` lsysy lswdny lmkhDrm lSdq lmhdy",tDkfxuwIEPo,3688,83,11,29,PT27M36S,2018-07-22T22:30:00.000Z
9,rjl Hrbw mn 'jl lmwSl,BUwJDIdX_bA,385269,6233,385,832,PT24M20S,2018-03-20T20:00:01.000Z
10,lfylm lwthy'qy: lHml lmHZwr fy lmrt,YJERNlNlZWA,118490,292,250,191,PT42M25S,2015-11-03T11:52:39.000Z
11,lslsl@ lwthy'qy@ fr`n@ mSr lm`Srwn: nSr,YvZ_ngOvsgk,654214,3572,424,560,PT57M38S,2016-01-26T16:47:23.000Z
12,lmshhd m` khld msh`l,zZOSuVBCty4,8461,109,30,52,PT40M48S,2018-05-25T09:12:23.000Z
13,"lfylm lwthy'qy ""'slH@ lmrqb@ lshml@""",qV8IcI58iHM,175890,1526,311,299,PT46M32S,2017-06-30T17:37:36.000Z
14,l`lm hdh lms by by sy `rby 18.07.2014 BBC Arabic News,dyYJb9O4gz8,14668,27,3,2,PT57M59S,2014-07-18T20:48:38.000Z
15,lfylm lwthy'qy lymn: lHrb lkhfy@,avuMFUU-JCU,171072,1038,593,503,PT26M31S,2015-10-05T16:55:41.000Z
16,m mstqbl lljy'yn lswryyn fy 'lmny?,6XeiSJjTT9k,20004,311,52,0,PT51M41S,2018-07-10T16:23:28.000Z
17,kyf Zhr l'ltrs l'wl mr@ fy mSr wl~ 'yn nthw?,0CzMw8pLN-8,69934,1409,51,96,PT26M5S,2017-05-05T15:40:05.000Z
18,zdyd `dd lns llwty yqdmn `l~ khl` lHjb - btwqyt mSr,ZZVBI5BADWs,44484,255,101,259,PT27M31S,2015-04-03T10:16:57.000Z
19,wthy'qy 'thyr lkrhy@ - `n ltHryD lmdhhby fy lqnwt l`rby@,n_NKgXGcxX8,245307,1507,92,120,PT47M45S,2014-03-18T18:51:38.000Z
20,lfylm lwthy'qy: krd lkhlf@,SayA9j-y5ok,81375,343,48,255,PT36M34S,2015-09-28T19:28:07.000Z
21,bbc Arabic news March 06/03/2018,3bVJa0Uf4ps,16,1,0,0,PT51M40S,2018-03-06T12:44:33.000Z
22,lfylm lwthy'qy: DHy lshrf,3iiGOmGh_lY,25524,174,17,106,PT37M47S,2016-11-02T14:11:15.000Z
23,lfnn@ lmSry@ rj ljdwy fy lmshhd,MCv3BlKGit4,11688,97,9,22,PT41M13S,2016-12-06T16:36:22.000Z
24,by_by_sy_trndynG: #Hsb_lmwTn_ld`m_wlthr  fy ls`wdy@ wlSwr lrsmy@ lkhTwb@ hry,PyybmsRUDoM,8781,116,31,24,PT29M48S,2017-12-22T15:40:24.000Z
25,by_by_sy_trndynG: dn@ #sry'yl llsh`r@ #dryn_TTwr wqS@ #m`z_lshm wby`h fy lmzd,hnhIOPw45VI,4091,83,6,6,PT30M1S,2018-05-04T15:35:17.000Z
26,wthy'qy `n qrb: l`ml lSlH l`dw,3d4hGFm4Wmk,6698,50,4,2,PT25M46S,2018-04-04T16:52:55.000Z
27,"by_by_sy_trndynG | #tdwyl_lHrmyn sjl s`wdy qTry w ntshr Swr ""t`dhyb"" mrD~ nfsyyn fy #mSr",QOAftqORmFQ,11345,119,17,19,PT29M54S,2018-02-06T15:33:55.000Z
28,BBC Arabic news March 16/03/2018,0nNzwIXkjnI,11,0,0,0,PT28M38S,2018-03-16T16:32:32.000Z
29,by_by_sy_trndynG | #lknys@_msh_llby` w #`Sfh_mnyh_bmnTqh_mkh w mwDy` khr~ shrkwn,ZbNzRyOogvU,2101,50,6,2,PT25M20S,2017-11-16T15:34:11.000Z
30,BBC Arabic news 22 12 2011 sb`@ 'ym by by sy lsh'n lswry wl`rqy wltwnsy jhd lkhzn 'mjd nSr,TpCQrGUHNHE,268,2,0,0,PT51M19S,2012-01-04T07:49:02.000Z
31,"by_by_sy_trndynG: fydyw ""ljrb""  fy #ls`wdy@ wHmlt lmqT`@ shr lsmk fy #twns w #ljzy'r",E7niJ2xocaM,7876,100,25,9,PT29M34S,2018-04-11T15:36:00.000Z
32,BBC Arabic News 7 Days sb`@ 'ym by by sy swry@,GKGMA8b_buQ,573,1,0,0,PT30M1S,2012-09-07T17:39:46.000Z
33,BBC Arabic news,8SZC_LZxDss,3,0,0,0,PT29M54S,2018-03-01T22:12:08.000Z
34,by_by_sy_trndynG: #mHmd_SlH 'fDl l`b wqnwn #lhjr@ wlljw fy #frns wmwDy` 'khr~,LHnbsStR6b8,7730,94,8,1,PT30M9S,2018-04-23T15:35:14.000Z
35,lfylm lwthy'qy: Hdyth l`lwyyn,pJLVJnr3Dn4,689660,2767,1010,1685,PT43M12S,2015-05-20T15:38:32.000Z
36,"qTr: lthr wlthmn, wthy'qy jdyd lby by sy",U26YYIaBeyI,498308,1915,424,763,PT31M3S,2014-06-19T16:21:44.000Z
37,by_by_sy_trndynG | #swtshy mw'tmr mn dwn mshrkyn wqwnyn jdyd@ `l~ #fysbwk w #bykhm wfryqh l'mryky,XefviXLxn9A,12677,116,19,1,PT29M53S,2018-01-30T15:34:06.000Z
38,m jdy@ thdydt yrn bGlq mDyq hrmz?,RYE0KOrcOEA,4771,38,8,21,PT51M40S,2018-07-10T12:01:52.000Z
39,lywm fy by_by_sy_trndynG:  #qtrH_sm_llfysbwk_lmSr~ wmkhwf mn tfshy #lbwHmrwn fy ljzy'r,ltU4CkHFOxI,8863,125,22,0,PT29M28S,2018-03-13T15:34:55.000Z
